document,topicId,distribution,period
2528,1,0.6607,11
2529,0,0.4446,11
2529,1,0.5554,11
2530,0,0.6188,11
2530,1,0.3812,11
2531,0,0.6571,11
2531,1,0.3429,11
2532,0,0.6528,11
2532,1,0.3472,11
2533,0,0.436,11
2533,1,0.564,11
2534,0,0.6666,11
2534,1,0.3334,11
2535,0,0.6611,11
2535,1,0.3389,11
2536,0,0.5747,11
2536,1,0.4253,11
2537,0,0.4881,11
2537,1,0.5119,11
2538,0,0.5092,11
2538,1,0.4908,11
2539,0,0.6049,11
2539,1,0.3951,11
2540,0,0.6643,11
2540,1,0.3357,11
2541,0,0.5972,11
2541,1,0.4028,11
2542,0,0.6316,11
2542,1,0.3684,11
2543,0,0.2585,11
2543,1,0.7415,11
2544,0,0.6586,11
2544,1,0.3414,11
2545,0,0.6647,11
2545,1,0.3353,11
2546,0,0.5265,11
2546,1,0.4735,11
2547,0,0.5193,11
2547,1,0.4807,11
2548,0,0.5238,11
2548,1,0.4762,11
2549,0,0.7598,11
2549,1,0.2402,11
2550,0,0.8322,11
2550,1,0.1678,11
2551,0,0.5181,11
2551,1,0.4819,11
2552,0,0.6784,11
2552,1,0.3216,11
2553,0,0.4477,11
2553,1,0.5523,11
2554,0,0.3004,11
2554,1,0.6996,11
2555,0,0.4486,11
2555,1,0.5514,11
2556,0,0.5312,11
2556,1,0.4688,11
2557,0,0.5351,11
2557,1,0.4649,11
2558,0,0.4342,11
2558,1,0.5658,11
2559,0,0.2836,11
2559,1,0.7164,11
2560,0,0.5555,11
2560,1,0.4445,11
2561,0,0.321,11
2561,1,0.679,11
2562,0,0.3142,11
2562,1,0.6858,11
2563,0,0.2793,11
2563,1,0.7207,11
2564,0,0.7466,11
2564,1,0.2534,11
2565,0,0.5806,11
2565,1,0.4194,11
2566,0,0.3517,11
2566,1,0.6483,11
2567,0,0.4738,11
2567,1,0.5262,11
2568,0,0.8662,11
2568,1,0.1338,11
2569,0,0.4637,11
2569,1,0.5363,11
2570,0,0.3089,11
2570,1,0.6911,11
2571,0,0.3304,11
2571,1,0.6696,11
2572,0,0.66,11
2572,1,0.34,11
2573,0,0.3711,11
2573,1,0.6289,11
2574,0,0.1729,11
2574,1,0.8271,11
2575,0,0.3925,11
2575,1,0.6075,11
2576,0,0.7077,11
2576,1,0.2923,11
2577,0,0.6474,11
2577,1,0.3526,11
2578,0,0.4445,11
2578,1,0.5555,11
2579,0,0.3584,11
2579,1,0.6416,11
2580,0,0.5127,11
2580,1,0.4873,11
2581,0,0.4667,11
2581,1,0.5333,11
2582,0,0.2347,11
2582,1,0.7653,11
2583,0,0.4995,11
2583,1,0.5005,11
2584,0,0.6929,11
2584,1,0.3071,11
2585,0,0.4966,11
2585,1,0.5034,11
2586,0,0.8043,11
2586,1,0.1957,11
2587,0,0.6469,11
2587,1,0.3531,11
2588,0,0.7758,11
2588,1,0.2242,11
2589,0,0.66,11
2589,1,0.34,11
2590,0,0.6664,11
2590,1,0.3336,11
2591,0,0.7141,11
2591,1,0.2859,11
2592,0,0.7707,11
2592,1,0.2293,11
2593,0,0.8568,11
2593,1,0.1432,11
2594,0,0.7738,11
2594,1,0.2262,11
2595,0,0.7944,11
2595,1,0.2056,11
2596,0,0.8086,11
2596,1,0.1914,11
2597,0,0.7029,11
2597,1,0.2971,11
2598,0,0.8327,11
2598,1,0.1673,11
2599,0,0.5806,11
2599,1,0.4194,11
2600,0,0.6549,11
2600,1,0.3451,11
2601,0,0.6773,11
2601,1,0.3227,11
2602,0,0.7712,11
2602,1,0.2288,11
2603,0,0.3444,11
2603,1,0.6556,11
2604,0,0.2519,11
2604,1,0.7481,11
2605,0,0.8322,11
2605,1,0.1678,11
2606,0,0.5712,11
2606,1,0.4288,11
2607,0,0.8209,11
2607,1,0.1791,11
2608,0,0.5145,11
2608,1,0.4855,11
2609,0,0.7598,11
2609,1,0.2402,11
2610,0,0.5916,11
2610,1,0.4084,11
2611,0,0.5344,11
2611,1,0.4656,11
2612,0,0.4596,11
2612,1,0.5404,11
2613,0,0.3784,11
2613,1,0.6216,11
2614,0,0.544,11
2614,1,0.456,11
2615,0,0.3198,11
2615,1,0.6802,11
2616,0,0.3389,11
2616,1,0.6611,11
2617,0,0.3144,11
2617,1,0.6856,11
2618,0,0.4334,11
2618,1,0.5666,11
2619,0,0.2371,11
2619,1,0.7629,11
2620,0,0.2264,11
2620,1,0.7736,11
2621,0,0.4115,11
2621,1,0.5885,11
2622,0,0.6469,11
2622,1,0.3531,11
2623,0,0.7997,11
2623,1,0.2003,11
2624,0,0.7951,11
2624,1,0.2049,11
2625,0,0.9307,11
2625,1,0.0693,11
2626,0,0.6476,11
2626,1,0.3524,12
2627,0,0.6856,12
2627,1,0.3144,12
2628,0,0.5714,12
2628,1,0.4286,12
2629,0,0.5275,12
2629,1,0.4725,12
2630,0,0.9208,12
2630,1,0.0792,12
2631,0,0.9541,12
2631,1,0.0459,12
2632,0,0.9269,12
2632,1,0.0731,12
2633,0,0.4737,12
2633,1,0.5263,12
2634,0,0.8385,12
2634,1,0.1615,12
2635,0,0.7677,12
2635,1,0.2323,12
2636,0,0.8786,12
2636,1,0.1214,12
2637,0,0.7497,12
2637,1,0.2503,12
2638,0,0.1434,12
2638,1,0.8566,12
2639,0,0.2714,12
2639,1,0.7286,12
2640,0,0.4065,12
2640,1,0.5935,12
2641,0,0.1619,12
2641,1,0.8381,12
2642,0,0.6784,12
2642,1,0.3216,12
2643,0,0.7963,12
2643,1,0.2037,12
2644,0,0.7566,12
2644,1,0.2434,12
2645,0,0.5586,12
2645,1,0.4414,12
2646,0,0.4276,12
2646,1,0.5724,12
2647,0,0.427,12
2647,1,0.573,12
2648,0,0.6529,12
2648,1,0.3471,12
2649,0,0.5607,12
2649,1,0.4393,12
2650,0,0.3137,12
2650,1,0.6863,12
2651,0,0.5357,12
2651,1,0.4643,12
2652,0,0.2999,12
2652,1,0.7001,12
2653,0,0.4211,12
2653,1,0.5789,12
2654,0,0.8283,12
2654,1,0.1717,12
2655,0,0.6454,12
2655,1,0.3546,12
2656,0,0.4167,12
2656,1,0.5833,12
2657,0,0.3438,12
2657,1,0.6562,12
2658,0,0.8435,12
2658,1,0.1565,12
2659,0,0.5328,12
2659,1,0.4672,12
2660,0,0.5714,12
2660,1,0.4286,12
2661,0,0.9983,12
2661,1,0.0017,12
2662,0,0.9087,12
2662,1,0.0913,12
2663,0,0.2506,12
2663,1,0.7494,12
2664,0,0.7544,12
2664,1,0.2456,12
2665,0,0.7889,12
2665,1,0.2111,12
2666,0,0.7549,12
2666,1,0.2451,12
2667,0,0.6078,12
2667,1,0.3922,12
2668,0,0.7988,12
2668,1,0.2012,12
2669,0,0.8374,12
2669,1,0.1626,12
2670,0,0.8439,12
2670,1,0.1561,12
2671,0,0.7646,12
2671,1,0.2354,12
2672,0,0.746,12
2672,1,0.254,12
2673,0,0.7775,12
2673,1,0.2225,12
2674,0,0.6665,12
2674,1,0.3335,12
2675,0,0.7329,12
2675,1,0.2671,12
2676,0,0.7141,12
2676,1,0.2859,12
2677,0,0.7814,12
2677,1,0.2186,12
2678,0,0.9083,12
2678,1,0.0917,12
2679,0,0.4627,12
2679,1,0.5373,12
2680,0,0.2504,12
2680,1,0.7496,12
2681,0,0.4184,12
2681,1,0.5816,12
2682,0,0.7488,12
2682,1,0.2512,12
2683,0,0.7665,12
2683,1,0.2335,12
2684,0,0.7892,12
2684,1,0.2108,12
2685,0,0.836,12
2685,1,0.164,12
2686,0,0.7749,12
2686,1,0.2251,12
2687,0,0.5756,12
2687,1,0.4244,12
2688,0,0.5767,12
2688,1,0.4233,12
2689,0,0.7645,12
2689,1,0.2355,12
2690,0,0.2012,12
2690,1,0.7988,12
2691,0,0.7107,12
2691,1,0.2893,12
2692,0,0.7592,12
2692,1,0.2408,12
2693,0,0.7715,12
2693,1,0.2285,12
2694,0,0.7056,12
2694,1,0.2944,12
2695,0,0.5271,12
2695,1,0.4729,12
2696,0,0.6247,12
2696,1,0.3753,12
2697,0,0.77,12
2697,1,0.23,12
2698,0,0.6664,13
2698,1,0.3336,13
2699,0,0.7435,13
2699,1,0.2565,13
2700,0,0.7918,13
2700,1,0.2082,13
2701,0,0.4522,13
2701,1,0.5478,13
2702,0,0.2228,13
2702,1,0.7772,13
2703,0,0.6249,13
2703,1,0.3751,13
2704,0,0.6083,13
2704,1,0.3917,13
2705,0,0.6271,13
2705,1,0.3729,13
2706,0,0.694,13
2706,1,0.306,13
2707,0,0.7668,13
2707,1,0.2332,13
2708,0,0.6502,13
2708,1,0.3498,13
2709,0,0.1345,13
2709,1,0.8655,13
2710,0,0.2356,13
2710,1,0.7644,13
2711,0,0.3736,13
2711,1,0.6264,13
2712,0,0.3063,13
2712,1,0.6937,13
2713,0,0.1382,13
2713,1,0.8618,13
2714,0,0.2163,13
2714,1,0.7837,13
2715,0,0.6097,13
2715,1,0.3903,13
2716,0,0.3045,13
2716,1,0.6955,13
2717,0,0.3334,13
2717,1,0.6666,13
2718,0,0.4707,13
2718,1,0.5293,13
2719,0,0.234,13
2719,1,0.766,13
2720,0,0.6922,13
2720,1,0.3078,13
2721,0,0.3668,13
2721,1,0.6332,13
2722,0,0.3718,13
2722,1,0.6282,13
2723,0,0.7128,13
2723,1,0.2872,13
2724,0,0.3072,13
2724,1,0.6928,13
2725,0,0.4335,13
2725,1,0.5665,13
2726,0,0.5938,13
2726,1,0.4062,13
2727,0,0.3201,13
2727,1,0.6799,13
2728,0,0.2821,13
2728,1,0.7179,13
2729,0,0.0956,13
2729,1,0.9044,13
2730,0,0.1167,13
2730,1,0.8833,13
2731,0,0.2815,13
2731,1,0.7185,13
2732,0,0.3625,13
2732,1,0.6375,13
2733,0,0.3685,13
2733,1,0.6315,13
2734,0,0.1503,13
2734,1,0.8497,13
2735,0,0.348,13
2735,1,0.652,13
2736,0,0.1115,13
2736,1,0.8885,13
2737,0,0.4164,13
2737,1,0.5836,13
2738,0,0.4423,13
2738,1,0.5577,13
2739,0,0.3573,13
2739,1,0.6427,13
2740,0,0.6116,13
2740,1,0.3884,13
2741,0,0.2817,13
2741,1,0.7183,13
2742,0,0.1102,13
2742,1,0.8898,13
2743,0,0.3038,13
2743,1,0.6962,13
2744,0,0.3515,13
2744,1,0.6485,13
2745,0,0.7996,13
2745,1,0.2004,13
2746,0,0.6247,13
2746,1,0.3753,13
2747,0,0.702,13
2747,1,0.298,13
2748,0,0.8632,13
2748,1,0.1368,13
2749,0,0.6058,13
2749,1,0.3942,13
2750,0,0.6436,13
2750,1,0.3564,13
2751,0,0.7824,13
2751,1,0.2176,13
2752,0,0.5081,13
2752,1,0.4919,13
2753,0,0.4823,13
2753,1,0.5177,13
2754,0,0.4724,13
2754,1,0.5276,13
2755,0,0.4491,13
2755,1,0.5509,13
2756,0,0.5333,13
2756,1,0.4667,13
2757,0,0.5384,13
2757,1,0.4616,13
2758,0,0.6598,13
2758,1,0.3402,13
2759,0,0.7751,13
2759,1,0.2249,13
2760,0,0.8568,13
2760,1,0.1432,13
2761,0,0.7238,13
2761,1,0.2762,13
2762,0,0.7141,13
2762,1,0.2859,13
2763,0,0.8233,13
2763,1,0.1767,13
2764,0,0.5859,13
2764,1,0.4141,13
2765,0,0.8662,13
2765,1,0.1338,13
2766,0,0.6225,13
2766,1,0.3775,13
2767,0,0.9983,13
2767,1,0.0017,13
2768,0,0.2176,13
2768,1,0.7824,13
2769,0,0.7925,13
2769,1,0.2075,13
2770,0,0.7411,13
2770,1,0.2589,13
2771,0,0.8873,13
2771,1,0.1127,13
2772,0,0.3665,13
2772,1,0.6335,13
2773,0,0.5856,13
2773,1,0.4144,13
2774,0,0.7232,13
2774,1,0.2768,13
2775,0,0.8008,13
2775,1,0.1992,13
2776,0,0.6344,13
2776,1,0.3656,13
2777,0,0.6247,13
2777,1,0.3753,13
2778,0,0.9391,13
2778,1,0.0609,13
2779,0,0.9044,13
2779,1,0.0956,13
2780,0,0.8996,13
2780,1,0.1004,13
2781,0,0.7306,13
2781,1,0.2694,13
2782,0,0.5714,13
2782,1,0.4286,13
2783,0,0.6314,13
2783,1,0.3686,13
2784,0,0.5933,13
2784,1,0.4067,13
2785,0,0.7584,13
2785,1,0.2416,13
2786,0,0.8417,13
2786,1,0.1583,13
2787,0,0.4909,13
2787,1,0.5091,13
2788,0,0.4999,13
2788,1,0.5001,13
2789,0,0.1526,13
2789,1,0.8474,13
2790,0,0.326,13
2790,1,0.674,13
2791,0,0.3629,13
2791,1,0.6371,13
2792,0,0.5297,13
2792,1,0.4703,13
2793,0,0.4227,13
2793,1,0.5773,13
2794,0,0.2287,13
2794,1,0.7713,13
2795,0,0.3107,13
2795,1,0.6893,13
2796,0,0.2586,13
2796,1,0.7414,13
2797,0,0.4634,13
2797,1,0.5366,13
2798,0,0.4772,13
2798,1,0.5228,13
2799,0,0.2627,13
2799,1,0.7373,13
2800,0,0.4851,13
2800,1,0.5149,13
2801,0,0.407,13
2801,1,0.593,13
2802,0,0.386,13
2802,1,0.614,13
2803,0,0.1238,13
2803,1,0.8762,13
2804,0,0.1311,13
2804,1,0.8689,13
2805,0,0.2313,13
2805,1,0.7687,13
2806,0,0.2077,13
2806,1,0.7923,13
2807,0,0.4445,13
2807,1,0.5555,13
2808,0,0.4638,14
2808,1,0.5362,14
2809,0,0.2504,14
2809,1,0.7496,14
2810,0,0.2751,14
2810,1,0.7249,14
2811,0,0.8992,14
2811,1,0.1008,14
2812,0,0.5175,14
2812,1,0.4825,14
2813,0,0.681,14
2813,1,0.319,14
2814,0,0.5357,14
2814,1,0.4643,14
2815,0,0.5707,14
2815,1,0.4293,14
2816,0,0.6291,14
2816,1,0.3709,14
2817,0,0.4919,14
2817,1,0.5081,14
2818,0,0.5516,14
2818,1,0.4484,14
2819,0,0.445,14
2819,1,0.555,14
2820,0,0.5477,14
2820,1,0.4523,14
2821,0,0.5667,14
2821,1,0.4333,14
2822,0,0.2538,14
2822,1,0.7462,14
2823,0,0.3077,14
2823,1,0.6923,14
2824,0,0.759,14
2824,1,0.241,14
2825,0,0.6491,14
2825,1,0.3509,14
2826,0,0.3509,14
2826,1,0.6491,14
2827,0,0.7081,14
2827,1,0.2919,14
2828,0,0.3731,14
2828,1,0.6269,14
2829,0,0.6149,14
2829,1,0.3851,14
2830,0,0.7498,14
2830,1,0.2502,14
2831,0,0.3584,14
2831,1,0.6416,14
2832,0,0.7082,14
2832,1,0.2918,14
2833,0,0.6755,14
2833,1,0.3245,14
2834,0,0.5882,14
2834,1,0.4118,14
2835,0,0.6232,14
2835,1,0.3768,14
2836,0,0.8885,14
2836,1,0.1115,14
2837,0,0.4397,14
2837,1,0.5603,14
2838,0,0.5384,14
2838,1,0.4616,14
2839,0,0.4212,14
2839,1,0.5788,14
2840,0,0.1135,14
2840,1,0.8865,14
2841,0,0.3191,14
2841,1,0.6809,14
2842,0,0.5177,14
2842,1,0.4823,14
2843,0,0.5625,14
2843,1,0.4375,14
2844,0,0.3183,14
2844,1,0.6817,14
2845,0,0.677,14
2845,1,0.323,14
2846,0,0.3972,14
2846,1,0.6028,14
2847,0,0.5263,14
2847,1,0.4737,14
2848,0,0.3995,14
2848,1,0.6005,14
2849,0,0.7832,14
2849,1,0.2168,14
2850,0,0.5769,14
2850,1,0.4231,14
2851,0,0.2916,14
2851,1,0.7084,14
2852,0,0.8051,14
2852,1,0.1949,14
2853,0,0.7249,14
2853,1,0.2751,14
2854,0,0.908,14
2854,1,0.092,14
2855,0,0.7004,14
2855,1,0.2996,14
2856,0,0.5555,14
2856,1,0.4445,14
2857,0,0.6779,14
2857,1,0.3221,14
2858,0,0.7462,14
2858,1,0.2538,14
2859,0,0.6421,14
2859,1,0.3579,14
2860,0,0.657,14
2860,1,0.343,14
2861,0,0.5139,14
2861,1,0.4861,14
2862,0,0.3072,14
2862,1,0.6928,14
2863,0,0.5933,14
2863,1,0.4067,14
2864,0,0.4638,14
2864,1,0.5362,14
2865,0,0.8126,14
2865,1,0.1874,14
2866,0,0.2512,14
2866,1,0.7488,14
2867,0,0.6933,14
2867,1,0.3067,14
2868,0,0.8184,14
2868,1,0.1816,14
2869,0,0.6461,14
2869,1,0.3539,14
2870,0,0.6352,14
2870,1,0.3648,14
2871,0,0.5,14
2871,1,0.5,14
2872,0,0.6721,14
2872,1,0.3279,14
2873,0,0.6647,14
2873,1,0.3353,14
2874,0,0.4886,14
2874,1,0.5114,14
2875,0,0.7148,14
2875,1,0.2852,14
2876,0,0.4,14
2876,1,0.6,14
2877,0,0.7863,14
2877,1,0.2137,14
2878,0,0.5,14
2878,1,0.5,14
2879,0,0.6455,14
2879,1,0.3545,14
2880,0,0.6999,14
2880,1,0.3001,14
2881,0,0.7271,14
2881,1,0.2729,14
2882,0,0.7612,14
2882,1,0.2388,14
2883,0,0.6692,14
2883,1,0.3308,14
2884,0,0.8231,14
2884,1,0.1769,14
2885,0,0.7699,14
2885,1,0.2301,14
2886,0,0.933,14
2886,1,0.067,14
2887,0,0.4224,14
2887,1,0.5776,14
2888,0,0.4001,14
2888,1,0.5999,14
2889,0,0.7598,14
2889,1,0.2402,14
2890,0,0.1259,14
2890,1,0.8741,14
2891,0,0.5,14
2891,1,0.5,14
2892,0,0.5512,14
2892,1,0.4488,14
2893,0,0.7831,14
2893,1,0.2169,14
2894,0,0.7676,14
2894,1,0.2324,14
2895,0,0.6445,14
2895,1,0.3555,14
2896,0,0.7419,14
2896,1,0.2581,14
2897,0,0.1908,14
2897,1,0.8092,14
2898,0,0.5634,14
2898,1,0.4366,14
2899,0,0.6189,14
2899,1,0.3811,14
2900,0,0.5828,14
2900,1,0.4172,14
2901,0,0.7209,14
2901,1,0.2791,14
2902,0,0.7548,14
2902,1,0.2452,14
2903,0,0.5581,14
2903,1,0.4419,14
2904,0,0.6773,14
2904,1,0.3227,15
2905,0,0.7772,15
2905,1,0.2228,15
2906,0,0.7957,15
2906,1,0.2043,15
2907,0,0.6128,15
2907,1,0.3872,15
2908,0,0.9983,15
2908,1,0.0017,15
2909,0,0.8569,15
2909,1,0.1431,15
2910,0,0.7725,15
2910,1,0.2275,15
2911,0,0.6904,15
2911,1,0.3096,15
2912,0,0.8784,15
2912,1,0.1216,15
2913,0,0.9139,15
2913,1,0.0861,15
2914,0,0.7721,15
2914,1,0.2279,15
2915,0,0.863,15
2915,1,0.137,15
2916,0,0.8154,15
2916,1,0.1846,15
2917,0,0.8497,15
2917,1,0.1503,15
2918,0,0.8749,15
2918,1,0.1251,15
2919,0,0.7935,15
2919,1,0.2065,15
2920,0,0.7749,15
2920,1,0.2251,15
2921,0,0.7617,15
2921,1,0.2383,15
2922,0,0.928,15
2922,1,0.072,15
2923,0,0.9561,15
2923,1,0.0439,15
2924,0,0.9328,15
2924,1,0.0672,15
2925,0,0.7151,15
2925,1,0.2849,15
2926,0,0.5015,15
2926,1,0.4985,15
2927,0,0.8385,15
2927,1,0.1615,15
2928,0,0.5475,15
2928,1,0.4525,15
2929,0,0.7991,15
2929,1,0.2009,15
2930,0,0.6465,15
2930,1,0.3535,15
2931,0,0.661,15
2931,1,0.339,15
2932,0,0.6271,15
2932,1,0.3729,15
2933,0,0.8121,15
2933,1,0.1879,15
2934,0,0.5092,15
2934,1,0.4908,15
2935,0,0.5819,15
2935,1,0.4181,15
2936,0,0.3443,15
2936,1,0.6557,15
2937,0,0.3913,15
2937,1,0.6087,15
2938,0,0.5647,15
2938,1,0.4353,15
2939,0,0.5177,15
2939,1,0.4823,15
2940,0,0.7998,15
2940,1,0.2002,15
2941,0,0.9674,15
2941,1,0.0326,15
2942,0,0.724,15
2942,1,0.276,15
2943,0,0.6383,15
2943,1,0.3617,15
2944,0,0.7126,15
2944,1,0.2874,15
2945,0,0.7042,15
2945,1,0.2958,15
2946,0,0.9083,15
2946,1,0.0917,15
2947,0,0.7505,15
2947,1,0.2495,15
2948,0,0.8059,15
2948,1,0.1941,15
2949,0,0.7331,15
2949,1,0.2669,15
2950,0,0.5384,15
2950,1,0.4616,15
2951,0,0.1975,15
2951,1,0.8025,15
2952,0,0.6808,15
2952,1,0.3192,15
2953,0,0.7499,15
2953,1,0.2501,15
2954,0,0.7951,15
2954,1,0.2049,15
2955,0,0.5713,15
2955,1,0.4287,15
2956,0,0.7501,15
2956,1,0.2499,15
2957,0,0.6845,15
2957,1,0.3155,15
2958,0,0.8374,15
2958,1,0.1626,15
2959,0,0.6456,15
2959,1,0.3544,15
2960,0,0.4065,15
2960,1,0.5935,15
2961,0,0.4595,15
2961,1,0.5405,15
2962,0,0.5599,15
2962,1,0.4401,15
2963,0,0.5432,15
2963,1,0.4568,15
2964,0,0.5,15
2964,1,0.5,15
2965,0,0.5924,15
2965,1,0.4076,15
2966,0,0.4594,15
2966,1,0.5406,15
2967,0,0.6842,15
2967,1,0.3158,15
2968,0,0.7538,15
2968,1,0.2462,15
2969,0,0.7775,15
2969,1,0.2225,15
2970,0,0.716,15
2970,1,0.284,15
2971,0,0.7226,15
2971,1,0.2774,15
2972,0,0.7231,15
2972,1,0.2769,15
2973,0,0.2964,15
2973,1,0.7036,15
2974,0,0.4776,15
2974,1,0.5224,15
2975,0,0.4441,15
2975,1,0.5559,15
2976,0,0.3637,15
2976,1,0.6363,15
2977,0,0.603,15
2977,1,0.397,15
2978,0,0.5555,15
2978,1,0.4445,15
2979,0,0.4998,15
2979,1,0.5002,15
2980,0,0.6253,15
2980,1,0.3747,15
2981,0,0.5,15
2981,1,0.5,15
2982,0,0.7772,15
2982,1,0.2228,15
2983,0,0.6662,15
2983,1,0.3338,15
2984,0,0.8173,15
2984,1,0.1827,15
2985,0,0.8871,15
2985,1,0.1129,15
2986,0,0.6665,15
2986,1,0.3335,15
2987,0,0.5,15
2987,1,0.5,15
2988,0,0.8146,15
2988,1,0.1854,15
2989,0,0.714,15
2989,1,0.286,15
2990,0,0.2778,15
2990,1,0.7222,15
2991,0,0.4286,15
2991,1,0.5714,15
2992,0,0.6756,15
2992,1,0.3244,15
2993,0,0.692,15
2993,1,0.308,15
2994,0,0.5517,15
2994,1,0.4483,15
2995,0,0.5217,15
2995,1,0.4783,15
2996,0,0.5925,15
2996,1,0.4075,15
2997,0,0.3222,15
2997,1,0.6778,15
2998,0,0.5853,15
2998,1,0.4147,15
2999,0,0.6935,15
2999,1,0.3065,15
3000,0,0.6206,15
3000,1,0.3794,15
3001,0,0.7186,15
3001,1,0.2814,15
3002,0,0.7274,15
3002,1,0.2726,15
3003,0,0.6249,15
3003,1,0.3751,15
3004,0,0.6025,15
3004,1,0.3975,15
3005,0,0.8943,15
3005,1,0.1057,15
3006,0,0.6343,15
3006,1,0.3657,15
3007,0,0.7617,15
3007,1,0.2383,15
3008,0,0.5428,15
3008,1,0.4572,15
3009,0,0.9975,15
3009,1,0.0025,15
3010,0,0.5714,15
3010,1,0.4286,15
3011,0,0.9068,15
3011,1,0.0932,15
3012,0,0.8501,15
3012,1,0.1499,15
3013,0,0.733,15
3013,1,0.267,15
3014,0,0.7745,15
3014,1,0.2255,15
3015,0,0.626,15
3015,1,0.374,15
3016,0,0.859,15
3016,1,0.141,15
3017,0,0.8831,15
3017,1,0.1169,15
3018,0,0.7099,15
3018,1,0.2901,15
3019,0,0.6665,15
3019,1,0.3335,15
3020,0,0.6537,15
3020,1,0.3463,15
3021,0,0.655,15
3021,1,0.345,15
3022,0,0.7644,15
3022,1,0.2356,15
3023,0,0.7498,15
3023,1,0.2502,15
3024,0,0.6968,15
3024,1,0.3032,15
3025,0,0.6537,15
3025,1,0.3463,15
3026,0,0.7382,15
3026,1,0.2618,15
3027,0,0.7714,15
3027,1,0.2286,15
3028,0,0.8926,15
3028,1,0.1074,15
3029,0,0.8328,15
3029,1,0.1672,15
3030,0,0.7496,15
3030,1,0.2504,15
3031,0,0.776,15
3031,1,0.224,15
3032,0,0.7841,15
3032,1,0.2159,15
3033,0,0.785,15
3033,1,0.215,15
3034,0,0.5555,15
3034,1,0.4445,15
3035,0,0.5463,15
3035,1,0.4537,15
3036,0,0.6799,15
3036,1,0.3201,15
3037,0,0.9541,15
3037,1,0.0459,15
3038,0,0.6562,15
3038,1,0.3438,15
3039,0,0.8328,15
3039,1,0.1672,15
3040,0,0.7824,15
3040,1,0.2176,15
3041,0,0.6243,15
3041,1,0.3757,15
3042,0,0.8767,15
3042,1,0.1233,15
3043,0,0.6817,15
3043,1,0.3183,15
3044,0,0.3914,15
3044,1,0.6086,15
3045,0,0.7283,15
3045,1,0.2717,15
3046,0,0.7215,15
3046,1,0.2785,15
3047,0,0.6852,15
3047,1,0.3148,15
3048,0,0.6754,15
3048,1,0.3246,15
3049,0,0.5135,15
3049,1,0.4865,15
3050,0,0.4861,15
3050,1,0.5139,15
3051,0,0.845,15
3051,1,0.155,15
3052,0,0.389,15
3052,1,0.611,15
3053,0,0.684,15
3053,1,0.316,15
3054,0,0.7127,15
3054,1,0.2873,15
3055,0,0.7855,15
3055,1,0.2145,15
3056,0,0.7877,15
3056,1,0.2123,15
3057,0,0.7247,15
3057,1,0.2753,15
3058,0,0.6252,15
3058,1,0.3748,15
3059,0,0.8442,15
3059,1,0.1558,15
3060,0,0.6361,15
3060,1,0.3639,15
3061,0,0.741,15
3061,1,0.259,15
3062,0,0.8203,15
3062,1,0.1797,15
3063,0,0.6376,15
3063,1,0.3624,15
3064,0,0.8231,15
3064,1,0.1769,15
3065,0,0.6802,15
3065,1,0.3198,15
3066,0,0.8741,15
3066,1,0.1259,15
3067,0,0.8551,15
3067,1,0.1449,15
3068,0,0.7732,15
3068,1,0.2268,15
3069,0,0.7595,15
3069,1,0.2405,15
3070,0,0.7772,15
3070,1,0.2228,15
3071,0,0.6665,15
3071,1,0.3335,15
3072,0,0.8876,15
3072,1,0.1124,15
3073,0,0.4614,15
3073,1,0.5386,15
3074,0,0.5238,15
3074,1,0.4762,15
3075,0,0.3051,15
3075,1,0.6949,15
3076,0,0.6152,15
3076,1,0.3848,15
3077,0,0.2786,15
3077,1,0.7214,15
3078,0,0.749,15
3078,1,0.251,15
3079,0,0.9986,15
3079,1,0.0014,15
3080,0,0.888,15
3080,1,0.112,15
3081,0,0.8992,15
3081,1,0.1008,15
3082,0,0.6764,15
3082,1,0.3236,15
3083,0,0.7776,15
3083,1,0.2224,15
3084,0,0.8328,15
3084,1,0.1672,15
3085,0,0.7939,15
3085,1,0.2061,15
3086,0,0.8331,15
3086,1,0.1669,15
3087,0,0.6551,15
3087,1,0.3449,15
3088,0,0.7999,15
3088,1,0.2001,15
3089,0,0.944,15
3089,1,0.056,15
3090,0,0.6956,15
3090,1,0.3044,15
3091,0,0.8489,15
3091,1,0.1511,15
3092,0,0.6152,15
3092,1,0.3848,15
3093,0,0.4074,15
3093,1,0.5926,15
3094,0,0.6784,15
3094,1,0.3216,15
3095,0,0.8745,15
3095,1,0.1255,15
3096,0,0.5879,15
3096,1,0.4121,15
3097,0,0.9993,15
3097,1,0.0007,15
3098,0,0.6483,15
3098,1,0.3517,15
3099,0,0.6942,15
3099,1,0.3058,15
3100,0,0.733,15
3100,1,0.267,15
3101,0,0.5468,15
3101,1,0.4532,15
3102,0,0.6996,15
3102,1,0.3004,15
3103,0,0.5624,15
3103,1,0.4376,15
3104,0,0.2918,15
3104,1,0.7082,15
3105,0,0.8664,15
3105,1,0.1336,15
3106,0,0.5,15
3106,1,0.5,15
3107,0,0.48,15
3107,1,0.52,15
3108,0,0.605,15
3108,1,0.395,15
3109,0,0.8456,15
3109,1,0.1544,15
3110,0,0.5555,15
3110,1,0.4445,15
3111,0,0.2053,15
3111,1,0.7947,15
3112,0,0.2108,15
3112,1,0.7892,15
3113,0,0.7056,15
3113,1,0.2944,15
3114,0,0.5987,15
3114,1,0.4013,15
3115,0,0.6428,15
